ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,YEARS_EMPLOYED,months_on_record,max_dpd,avg_dpd,num_late_payments,TARGET
5115913,1,0,0,1,157500.0,1,3,1,4,0,0,0,18,3,32.1,1.4,4,0,0.0,0,0
5115914,1,0,0,1,157500.0,1,3,1,4,0,0,0,18,3,32.1,1.4,13,0,0.0,0,0
5115916,0,1,1,2,81000.0,3,1,1,4,1,0,0,1,4,36.3,15.3,26,0,0.0,0,0
5115918,0,1,1,2,81000.0,3,1,1,4,1,0,0,1,4,36.3,15.3,26,0,0.0,0,0
5115920,0,1,1,2,81000.0,3,1,1,4,1,0,0,1,4,36.3,15.3,10,0,0.0,0,0
5115921,0,1,1,0,360000.0,1,1,1,4,0,0,0,4,2,42.0,0.9,35,0,0.0,0,0
5115922,0,1,1,0,360000.0,1,1,1,4,0,0,0,4,2,42.0,0.9,34,0,0.0,0,0
5115923,0,1,1,0,360000.0,1,1,1,4,0,0,0,4,2,42.0,0.9,16,0,0.0,0,0
5115924,1,1,1,1,157500.0,1,1,1,4,0,0,0,2,3,38.9,1.4,21,0,0.0,0,0
5115925,1,0,1,0,90000.0,1,1,1,4,1,1,0,2,2,45.3,0.3,49,0,0.0,0,0
5115926,1,0,1,0,90000.0,1,1,1,4,1,1,0,2,2,45.3,0.3,49,0,0.0,0,0
5115927,1,0,1,0,90000.0,0,1,1,4,0,0,0,18,2,45.7,2.4,7,0,0.0,0,0
5115928,1,0,1,0,90000.0,0,1,1,4,0,0,0,18,2,45.7,2.4,5,0,0.0,0,0
5115929,1,0,1,1,103500.0,1,1,0,4,0,0,0,6,2,31.6,1.8,20,1,0.1,2,0
5115930,1,0,1,1,103500.0,1,1,0,4,0,0,0,6,2,31.6,1.8,20,0,0.0,0,0
5115931,1,0,1,1,103500.0,1,1,0,4,0,0,0,6,2,31.6,1.8,2,0,0.0,0,0
5115932,1,0,1,1,103500.0,1,1,0,4,0,0,0,6,2,31.6,1.8,2,0,0.0,0,0
5115933,1,0,1,1,103500.0,1,1,0,4,0,0,0,6,2,31.6,1.8,17,0,0.0,0,0
5115934,1,0,1,0,180000.0,0,3,3,4,0,1,0,3,2,26.0,1.8,8,0,0.0,0,0
5115935,1,0,1,0,180000.0,0,3,3,4,0,1,0,3,2,26.0,1.8,10,0,0.0,0,0
5115936,1,0,1,0,180000.0,0,3,3,4,0,1,0,3,2,26.0,1.8,11,0,0.0,0,0
5115937,1,0,1,0,180000.0,0,3,3,4,0,1,0,3,2,26.0,1.8,11,0,0.0,0,0
5115938,1,0,1,0,45000.0,3,1,1,4,1,1,0,7,2,27.6,1.7,4,0,0.0,0,0
5115939,1,0,1,0,45000.0,3,1,1,4,1,1,0,7,2,27.6,1.7,13,1,0.38461538461538464,5,0
5115940,1,0,1,0,112500.0,0,1,1,1,0,0,0,2,2,43.9,24.8,9,0,0.0,0,0
5115941,1,0,1,0,112500.0,0,1,1,1,0,0,0,2,2,43.9,24.8,40,0,0.0,0,0
5115942,1,0,1,0,112500.0,0,1,1,1,0,0,0,2,2,43.9,24.8,8,0,0.0,0,0
5115943,1,0,1,0,112500.0,0,1,1,1,0,0,0,2,2,43.9,24.8,52,0,0.0,0,0
5115945,1,0,1,0,112500.0,0,1,1,1,0,0,0,2,2,43.9,24.8,40,0,0.0,0,0
5115946,1,0,1,0,112500.0,0,1,1,1,0,0,0,2,2,43.9,24.8,40,0,0.0,0,0
5115947,0,1,1,0,225000.0,0,1,0,4,0,0,0,18,1,26.2,3.0,8,0,0.0,0,0
5115948,0,1,1,0,225000.0,0,1,0,4,0,0,0,18,1,26.2,3.0,2,0,0.0,0,0
5115953,1,1,1,0,180000.0,0,1,4,4,0,0,0,2,1,42.4,11.8,32,0,0.0,0,0
5115954,1,1,1,0,180000.0,0,1,4,4,0,0,0,2,1,42.4,11.8,30,0,0.0,0,0
5115955,1,1,1,0,180000.0,0,1,4,4,0,0,0,2,1,42.4,11.8,16,0,0.0,0,0
5115956,1,1,1,0,180000.0,0,1,4,4,0,0,0,2,1,42.4,11.8,24,0,0.0,0,0
5115957,1,1,1,0,180000.0,0,1,4,4,0,0,0,2,1,42.4,11.8,15,0,0.0,0,0
5115958,1,0,0,0,225000.0,3,3,1,4,0,0,0,1,2,48.5,6.3,17,0,0.0,0,0
5115960,0,1,1,2,135000.0,0,1,1,4,1,0,0,0,4,40.2,10.8,61,0,0.0,0,0
5115961,0,1,1,2,135000.0,0,1,1,4,1,0,0,0,4,40.2,10.8,29,0,0.0,0,0
5115963,0,1,1,2,135000.0,0,1,1,4,1,0,0,0,4,40.2,10.8,35,0,0.0,0,0
5115964,0,1,1,2,135000.0,0,1,1,4,1,0,0,0,4,40.2,10.8,61,0,0.0,0,0
5115966,0,1,1,2,135000.0,0,1,1,4,1,0,0,0,4,40.2,10.8,42,0,0.0,0,0
5115967,0,1,1,2,135000.0,0,1,1,4,1,0,0,0,4,40.2,10.8,24,0,0.0,0,0
5115968,0,1,1,2,135000.0,0,1,1,4,1,0,0,0,4,40.2,10.8,23,0,0.0,0,0
5115969,1,0,1,2,180000.0,0,3,1,4,1,0,0,18,4,31.6,1.3,46,0,0.0,0,0
5115970,1,0,1,2,180000.0,0,3,1,4,1,0,0,18,4,31.6,1.3,27,0,0.0,0,0
5115971,1,0,1,2,180000.0,0,3,1,4,1,0,0,18,4,31.6,1.3,41,0,0.0,0,0
5115972,1,0,1,2,180000.0,0,3,1,4,1,0,0,18,4,31.6,1.3,28,0,0.0,0,0
5115973,1,0,1,2,180000.0,0,3,1,4,1,0,0,18,4,31.6,1.3,41,1,0.024390243902439025,1,0
5115974,1,0,1,2,180000.0,0,3,1,4,1,0,0,18,4,31.6,1.3,34,1,0.029411764705882353,1,0
5115975,1,0,1,2,180000.0,0,3,1,4,1,0,0,18,4,31.6,1.3,14,1,0.07142857142857142,1,0
5115976,0,0,1,0,151200.0,0,3,0,4,0,0,0,18,1,22.8,0.7,2,0,0.0,0,0
5115977,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,27,0,0.0,0,0
5115978,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,56,0,0.0,0,0
5115979,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,46,0,0.0,0,0
5115980,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,50,0,0.0,0,0
5115981,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,47,0,0.0,0,0
5115982,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,40,0,0.0,0,0
5115983,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,28,0,0.0,0,0
5115984,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,4,0,0.0,0,0
5115985,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,2,0,0.0,0,0
5115986,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,31,0,0.0,0,0
5115987,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,25,0,0.0,0,0
5115988,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,27,0,0.0,0,0
5115989,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,27,0,0.0,0,0
5115992,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,49,0,0.0,0,0
5115993,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,25,0,0.0,0,0
5115994,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,28,0,0.0,0,0
5115995,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,26,0,0.0,0,0
5115996,0,1,1,2,180000.0,0,3,1,4,0,0,0,3,4,36.1,6.8,25,0,0.0,0,0
5115998,0,1,1,0,270000.0,1,1,1,4,0,0,0,18,2,49.6,4.9,28,1,0.14285714285714285,4,0
5115999,0,1,1,0,270000.0,1,1,1,4,0,0,0,18,2,49.6,4.9,33,1,0.12121212121212122,4,0
5116000,0,1,1,0,270000.0,1,1,1,4,0,0,0,18,2,49.6,4.9,4,0,0.0,0,0
5116001,0,1,1,1,900000.0,1,3,3,4,0,0,0,5,3,46.3,6.9,24,0,0.0,0,0
5116002,0,1,1,1,900000.0,1,3,3,4,0,0,0,5,3,46.3,6.9,22,1,0.09090909090909091,2,0
5116003,0,1,1,1,900000.0,1,3,3,4,0,0,0,5,3,46.3,6.9,27,0,0.0,0,0
5116004,0,1,1,1,900000.0,1,3,3,4,0,0,0,5,3,46.3,6.9,24,0,0.0,0,0
5116005,0,1,1,1,900000.0,1,3,3,4,0,0,0,5,3,46.3,6.9,21,0,0.0,0,0
5116006,0,1,1,1,900000.0,1,3,3,4,0,0,0,5,3,46.3,6.9,21,0,0.0,0,0
5116007,1,0,1,0,90000.0,0,1,1,4,0,0,0,2,2,49.2,9.8,26,0,0.0,0,0
5116008,1,0,1,0,90000.0,0,1,1,4,0,0,0,2,2,49.2,9.8,27,0,0.0,0,0
5116009,1,0,1,0,90000.0,0,1,1,4,0,0,0,2,2,49.2,9.8,25,0,0.0,0,0
5116010,1,0,1,0,90000.0,0,1,1,4,0,0,0,2,2,49.2,9.8,22,0,0.0,0,0
5116011,1,0,1,0,90000.0,0,1,1,4,0,0,0,2,2,49.2,9.8,6,0,0.0,0,0
5116012,1,0,1,0,90000.0,0,1,1,4,0,0,0,2,2,49.2,9.8,20,0,0.0,0,0
5116013,1,0,1,0,90000.0,0,1,1,4,0,0,0,2,2,49.2,9.8,26,0,0.0,0,0
5116014,1,1,1,0,450000.0,2,3,4,4,0,1,0,18,1,60.5,0.0,7,0,0.0,0,0
5116016,1,1,1,0,450000.0,2,3,4,4,0,1,0,18,1,60.5,0.0,7,0,0.0,0,0
5116018,1,1,1,0,450000.0,2,3,4,4,0,1,0,18,1,60.5,0.0,51,0,0.0,0,0
5116019,1,1,1,0,450000.0,2,3,4,4,0,1,0,18,1,60.5,0.0,7,0,0.0,0,0
5116020,1,1,1,0,450000.0,2,3,4,4,0,1,0,18,1,60.5,0.0,7,0,0.0,0,0
5116021,1,1,1,0,450000.0,2,3,4,4,0,1,0,18,1,60.5,0.0,7,0,0.0,0,0
5116022,1,1,1,0,450000.0,2,3,4,4,0,1,0,18,1,60.5,0.0,7,0,0.0,0,0
5116023,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.0,0.0,8,0,0.0,0,0
5116024,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.0,0.0,13,0,0.0,0,0
5116026,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.0,0.0,51,0,0.0,0,0
5116027,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.0,0.0,56,0,0.0,0,0
5116029,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.0,0.0,32,0,0.0,0,0
5116030,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.0,0.0,26,0,0.0,0,0
5116032,1,0,1,0,135000.0,2,1,1,4,0,0,0,18,2,56.0,0.0,14,0,0.0,0,0
5116033,0,1,1,0,126000.0,0,3,0,4,1,0,0,3,1,39.8,2.4,5,0,0.0,0,0
5116035,0,1,1,0,126000.0,0,3,0,4,1,0,0,3,1,39.8,2.4,33,5,1.9696969696969697,15,1
5116036,0,1,1,0,126000.0,0,3,0,4,1,0,0,3,1,39.8,2.4,34,5,2.0588235294117645,16,1
5116037,1,1,1,0,225000.0,1,3,1,4,0,1,0,5,2,44.5,0.9,16,0,0.0,0,0
5116038,1,1,1,0,225000.0,1,3,1,4,0,1,0,5,2,44.5,0.9,12,0,0.0,0,0
5116039,1,1,1,0,225000.0,1,3,1,4,0,1,0,5,2,44.5,0.9,15,0,0.0,0,0
5116040,1,1,1,0,225000.0,1,3,1,4,0,1,0,5,2,44.5,0.9,16,0,0.0,0,0
5116041,1,0,0,1,225000.0,1,1,0,4,0,0,1,6,2,38.3,2.7,23,0,0.0,0,0
5116042,1,0,0,1,225000.0,1,1,0,4,0,0,1,6,2,38.3,2.7,57,0,0.0,0,0
5116043,1,0,1,0,225000.0,2,1,1,4,0,0,0,18,2,52.4,0.0,45,0,0.0,0,0
5116044,0,1,0,0,135000.0,1,1,1,4,0,0,0,4,2,40.1,1.2,35,0,0.0,0,0
5116045,1,1,1,0,144000.0,0,1,1,4,0,0,0,1,2,36.8,5.6,2,0,0.0,0,0
5116046,1,1,1,0,144000.0,0,1,1,4,0,0,0,1,2,36.8,5.6,16,0,0.0,0,0
5116047,1,1,1,0,139500.0,0,1,1,4,1,1,0,2,2,41.0,6.0,4,0,0.0,0,0
5116050,1,0,0,0,135000.0,0,1,1,4,0,0,0,6,2,48.7,29.5,21,0,0.0,0,0
5116051,1,0,0,0,135000.0,0,1,1,4,0,0,0,6,2,48.7,29.5,22,0,0.0,0,0
5116053,1,0,0,0,135000.0,0,1,1,4,0,0,0,6,2,48.7,29.5,44,0,0.0,0,0
5116055,1,0,0,0,135000.0,0,1,1,4,0,0,0,6,2,48.7,29.5,59,0,0.0,0,0
5116056,1,0,0,0,135000.0,0,1,1,4,0,0,0,6,2,48.7,29.5,46,0,0.0,0,0
5116057,1,0,0,0,225000.0,0,3,0,1,0,0,0,2,1,49.8,2.1,4,0,0.0,0,0
5116058,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,6,0,0.0,0,0
5116059,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,12,0,0.0,0,0
5116060,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,21,0,0.0,0,0
5116061,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,12,0,0.0,0,0
5116062,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,12,0,0.0,0,0
5116063,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,21,0,0.0,0,0
5116064,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,20,0,0.0,0,0
5116065,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,26,0,0.0,0,0
5116066,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,52,0,0.0,0,0
5116067,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,9,0,0.0,0,0
5116068,1,1,1,0,247500.0,0,1,1,4,0,0,0,18,2,50.1,3.0,9,0,0.0,0,0
5116070,1,0,0,0,225000.0,0,3,1,2,1,0,0,18,2,30.1,2.2,30,0,0.0,0,0
5116071,1,0,0,0,225000.0,0,3,1,2,1,0,0,18,2,30.1,2.2,15,0,0.0,0,0
5116072,1,1,1,2,76500.0,0,3,1,4,0,1,0,18,4,34.1,4.5,6,0,0.0,0,0
5116074,1,1,1,2,76500.0,0,3,1,4,0,1,0,18,4,34.1,4.5,5,0,0.0,0,0
5116075,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,57.4,0.0,10,0,0.0,0,0
5116076,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,57.4,0.0,29,3,0.27586206896551724,3,1
5116077,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,57.4,0.0,5,0,0.0,0,0
5116078,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,57.4,0.0,10,0,0.0,0,0
5116081,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,57.4,0.0,29,0,0.0,0,0
5116082,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,57.4,0.0,10,0,0.0,0,0
5116083,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,57.4,0.0,28,3,0.2857142857142857,3,1
5116085,1,0,1,1,360000.0,1,1,1,4,0,0,0,6,3,43.3,1.5,43,0,0.0,0,0
5116086,1,0,1,1,360000.0,1,1,1,4,0,0,0,6,3,43.3,1.5,22,0,0.0,0,0
5116087,1,0,1,1,360000.0,1,1,1,4,0,0,0,6,3,43.3,1.5,40,0,0.0,0,0
5116088,1,0,1,1,360000.0,1,1,1,4,0,0,0,6,3,43.3,1.5,44,0,0.0,0,0
5116089,1,0,1,1,360000.0,1,1,1,4,0,0,0,6,3,43.3,1.5,19,0,0.0,0,0
5116090,0,0,1,0,112500.0,1,1,1,4,1,0,1,18,2,58.0,1.8,21,0,0.0,0,0
5116091,0,0,1,0,225000.0,0,3,0,4,0,0,0,9,1,40.4,5.4,52,1,0.019230769230769232,1,0
5116092,0,0,1,0,225000.0,0,3,0,4,0,0,0,9,1,40.4,5.4,47,0,0.0,0,0
5116094,0,1,1,0,337500.0,3,1,1,4,0,0,0,9,2,51.5,3.3,25,1,0.04,1,0
5116095,0,1,1,0,337500.0,3,1,1,4,0,0,0,9,2,51.5,3.3,25,1,0.04,1,0
5116096,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,48,0,0.0,0,0
5116097,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,7,0,0.0,0,0
5116098,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,4,0,0.0,0,0
5116099,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,8,0,0.0,0,0
5116100,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,2,0,0.0,0,0
5116101,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,5,0,0.0,0,0
5116102,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,8,0,0.0,0,0
5116103,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,11,0,0.0,0,0
5116104,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,4,0,0.0,0,0
5116105,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,31,0,0.0,0,0
5116106,0,0,1,0,450000.0,1,1,1,4,0,0,0,9,2,64.8,5.7,3,0,0.0,0,0
5116107,0,0,1,0,270000.0,2,3,1,4,0,0,0,18,2,41.7,0.0,44,0,0.0,0,0
5116108,0,0,1,0,270000.0,2,3,1,4,0,0,0,18,2,41.7,0.0,8,0,0.0,0,0
5116109,0,0,1,0,270000.0,2,3,1,4,0,0,0,18,2,41.7,0.0,17,0,0.0,0,0
5116111,0,1,0,0,180000.0,0,1,0,0,0,1,0,2,1,30.5,9.5,55,0,0.0,0,0
5116115,0,1,0,0,180000.0,0,1,0,0,0,1,0,2,1,30.5,9.5,32,1,0.03125,1,0
5116116,0,1,0,0,180000.0,0,1,0,0,0,1,0,2,1,30.5,9.5,14,0,0.0,0,0
5116117,1,0,0,1,180000.0,0,2,1,0,0,0,0,18,3,27.1,7.3,14,1,0.21428571428571427,3,0
5116118,1,0,0,1,180000.0,0,2,1,0,0,0,0,18,3,27.1,7.3,37,1,0.2972972972972973,11,0
5116119,1,0,0,1,180000.0,0,2,1,0,0,0,0,18,3,27.1,7.3,36,1,0.3055555555555556,11,0
5116120,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,1,0,0.0,0,0
5116121,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,21,1,0.09523809523809523,2,0
5116122,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,14,0,0.0,0,0
5116123,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,5,0,0.0,0,0
5116124,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,17,0,0.0,0,0
5116125,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,22,0,0.0,0,0
5116126,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,16,0,0.0,0,0
5116127,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,8,0,0.0,0,0
5116128,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,14,0,0.0,0,0
5116129,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,3,0,0.0,0,0
5116130,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,14,0,0.0,0,0
5116131,1,1,1,1,560250.0,0,1,0,4,0,0,0,2,2,35.6,6.4,5,0,0.0,0,0
5116134,1,0,1,2,337500.0,3,3,1,4,1,0,1,3,4,42.8,11.4,29,0,0.0,0,0
5116135,1,0,1,2,337500.0,3,3,1,4,1,0,1,3,4,42.8,11.4,16,0,0.0,0,0
5116137,1,0,1,2,337500.0,3,3,1,4,1,0,1,3,4,42.8,11.4,7,0,0.0,0,0
5116138,1,0,1,2,337500.0,3,3,1,4,1,0,1,3,4,42.8,11.4,1,0,0.0,0,0
5116143,1,0,1,2,337500.0,3,3,1,4,1,0,1,3,4,42.8,11.4,16,0,0.0,0,0
5116145,1,1,1,1,315000.0,3,3,1,4,0,0,0,3,3,38.3,0.8,50,1,0.08,4,0
5116146,1,1,1,1,315000.0,3,3,1,4,0,0,0,3,3,38.3,0.8,28,1,0.07142857142857142,2,0
5116149,1,1,1,1,315000.0,3,3,1,4,0,0,0,3,3,38.3,0.8,50,2,0.36,17,1
5116159,0,1,1,0,135000.0,0,1,1,4,0,0,0,18,2,49.0,0.5,9,0,0.0,0,0
5116160,0,1,1,0,135000.0,0,1,1,4,0,0,0,18,2,49.0,0.5,36,0,0.0,0,0
5116161,0,1,1,0,135000.0,0,1,1,4,0,0,0,18,2,49.0,0.5,9,0,0.0,0,0
5116162,1,0,1,2,180000.0,3,1,1,4,0,0,0,3,4,42.4,1.1,24,1,0.4166666666666667,10,0
5116163,1,0,1,2,90000.0,0,1,1,4,0,0,0,9,4,27.1,0.9,3,0,0.0,0,0
5116164,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,33,0,0.0,0,0
5116165,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,9,0,0.0,0,0
5116166,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,26,0,0.0,0,0
5116167,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,38,0,0.0,0,0
5116168,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,9,0,0.0,0,0
5116169,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,2,0,0.0,0,0
5116170,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,36,0,0.0,0,0
5116172,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,40,0,0.0,0,0
5116175,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,33,0,0.0,0,0
5116176,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,25,0,0.0,0,0
5116177,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,33,0,0.0,0,0
5116178,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,13,0,0.0,0,0
5116179,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,2,0,0.0,0,0
5116180,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,11,0,0.0,0,0
5116181,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,4,0,0.0,0,0
5116183,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,5,0,0.0,0,0
5116184,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,26,0,0.0,0,0
5116185,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,10,0,0.0,0,0
5116186,1,1,1,0,202500.0,2,1,1,4,0,0,0,18,2,64.0,0.0,2,0,0.0,0,0
5116187,1,1,1,2,225000.0,0,1,4,4,1,1,0,3,3,29.8,11.3,12,0,0.0,0,0
5116188,1,1,1,2,225000.0,0,1,4,4,1,1,0,3,3,29.8,11.3,19,0,0.0,0,0
5116189,1,1,1,2,225000.0,0,1,4,4,1,1,0,3,3,29.8,11.3,18,0,0.0,0,0
5116190,1,1,1,2,225000.0,0,1,4,4,1,1,0,3,3,29.8,11.3,12,0,0.0,0,0
5116191,1,1,1,2,225000.0,0,1,4,4,1,1,0,3,3,29.8,11.3,12,0,0.0,0,0
5116192,1,1,1,2,225000.0,0,1,4,4,1,1,0,3,3,29.8,11.3,4,0,0.0,0,0
5116193,1,0,0,0,157500.0,2,1,0,2,0,0,0,18,1,58.8,0.0,25,0,0.0,0,0
5116194,1,0,0,0,157500.0,2,1,0,2,0,0,0,18,1,58.8,0.0,25,0,0.0,0,0
5116195,1,0,0,0,157500.0,2,1,0,2,0,0,0,18,1,58.8,0.0,24,0,0.0,0,0
5116196,1,0,0,0,157500.0,2,1,0,2,0,0,0,18,1,58.8,0.0,25,0,0.0,0,0
5116198,1,0,0,0,157500.0,2,1,0,2,0,0,0,18,1,58.8,0.0,30,0,0.0,0,0
5116199,1,0,0,0,157500.0,2,1,0,2,0,0,0,18,1,58.8,0.0,3,0,0.0,0,0
5116200,0,0,1,2,189000.0,3,1,1,4,0,0,0,18,4,51.1,4.1,20,0,0.0,0,0
5116201,0,0,1,0,315000.0,0,1,0,4,0,1,0,0,1,47.1,6.6,2,0,0.0,0,0
5116202,0,1,1,2,112500.0,0,1,1,4,0,0,0,0,4,35.7,4.4,39,1,0.02564102564102564,1,0
5116203,0,1,1,2,112500.0,0,1,1,4,0,0,0,0,4,35.7,4.4,40,0,0.0,0,0
5116204,0,1,1,2,112500.0,0,1,1,4,0,0,0,0,4,35.7,4.4,44,1,0.022727272727272728,1,0
5116205,0,1,1,2,112500.0,0,1,1,4,0,0,0,0,4,35.7,4.4,48,1,0.020833333333333332,1,0
5116206,0,1,1,2,112500.0,0,1,1,4,0,0,0,0,4,35.7,4.4,30,1,0.03333333333333333,1,0
5116207,0,1,1,2,112500.0,0,1,1,4,0,0,0,0,4,35.7,4.4,28,1,0.03571428571428571,1,0
5116208,0,1,1,2,112500.0,0,1,1,4,0,0,0,0,4,35.7,4.4,13,0,0.0,0,0
5116209,0,1,1,2,112500.0,0,1,1,4,0,0,0,0,4,35.7,4.4,8,0,0.0,0,0
5116210,1,0,1,1,112500.0,0,1,0,5,0,0,0,2,2,37.2,4.6,24,0,0.0,0,0
5116211,1,0,1,1,112500.0,0,1,0,5,0,0,0,2,2,37.2,4.6,24,0,0.0,0,0
5116212,1,0,1,1,112500.0,0,1,0,5,0,0,0,2,2,37.2,4.6,22,0,0.0,0,0
5116215,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,61.7,0.0,44,0,0.0,0,0
5116217,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,61.7,0.0,6,0,0.0,0,0
5116218,1,0,1,0,112500.0,2,1,1,4,0,1,0,18,2,61.7,0.0,19,0,0.0,0,0
5116219,0,0,1,2,135000.0,1,1,1,4,0,0,0,0,4,35.7,0.5,9,0,0.0,0,0
5116220,0,0,1,2,135000.0,1,1,1,4,0,0,0,0,4,35.7,0.5,9,0,0.0,0,0
5116222,0,0,1,2,135000.0,1,1,1,4,0,0,0,0,4,35.7,0.5,9,0,0.0,0,0
